axis_error_degrees_median,case_id,chamfer,error,failure_patterns,graph_f1,hd95,joint_type_accuracy,link_rotation_error_degrees_median,link_translation_error_normalized_median,mutation,origin_error_normalized_median,part_f1,simultaneous_success,status,voxel_iou
0.0,case_09_arm-551a9c392e,1.1927095588814533e-05,,poor_curved_geometry,1.0,0.006723267555983838,1.0,0.0,0.004404599019478773,origin_mm_10,0.0,1.0,False,OK,0.8765060240963856
0.0,case_09_arm-551a9c392e,3.0369095775555113e-05,,,1.0,0.01109578070241564,1.0,0.0,1.3331408358625518e-05,link_scale_pct_1,0.0,1.0,True,OK,0.9969040247678018
0.0,case_09_arm-551a9c392e,4.4902814451879275e-05,,,1.0,0.01259664768030082,1.0,0.0,6.664927596987071e-05,link_scale_pct_5,0.0,1.0,True,OK,0.9907692307692307
0.0,case_09_arm-551a9c392e,1.69282836990117e-09,,,1.0,1.5466949710462444e-05,1.0,0.0,3.936824809042279e-10,visual_translation_mm_1,0.0,1.0,True,OK,1.0
0.0,case_09_arm-551a9c392e,4.218512785447736e-08,,,1.0,7.50307532582816e-05,1.0,0.0,1.968412420253861e-09,visual_translation_mm_5,0.0,1.0,True,OK,0.9969040247678018
45.0,case_09_arm-551a9c392e,0.0,,wrong_joint_axis;wrong_motion,1.0,0.0,1.0,47.81687979619552,0.10134213491194347,axis_45,0.0,1.0,False,OK,1.0
90.0,case_09_arm-551a9c392e,0.0,,wrong_joint_axis;wrong_motion,1.0,0.0,1.0,90.01067594251593,0.16924587306238725,axis_90,0.0,1.0,False,OK,1.0
,case_09_arm-551a9c392e,,ValueError: forward kinematics did not reach every link,,,,,,,remove_terminal_link,,,,INVALID,
,case_09_arm-551a9c392e,,ValueError: kinematic graph is not a rooted tree,,,,,,,remove_terminal_joint,,,,INVALID,
0.0,case_09_arm-551a9c392e,1.8640250440714266e-05,,poor_curved_geometry,0.9500000000000001,0.007087220543157086,0.95,0.0,0.003184199207769068,reparent_terminal_link,0.0,1.0,False,OK,0.9602446483180428
,case_09_arm-551a9c392e,0.0,,wrong_joint_axis;wrong_joint_type;wrong_motion,1.0,0.0,0.6,69.16294125656012,0.04431482037886607,revolute_fixed,0.0,1.0,False,OK,1.0
0.0,case_09_arm-551a9c392e,5.459144014078209e-05,,,1.0,0.013121795209618871,1.0,0.0,0.0002664802916739344,link_scale_pct_20,0.0,1.0,True,OK,0.9815384615384616
0.0,case_10_arm-21b8992ec4,0.0,,,1.0,0.0,1.0,0.0,0.0,identity,0.0,1.0,True,OK,1.0
0.0,case_10_arm-21b8992ec4,0.0,,,1.0,0.0,1.0,0.0,0.0,axis_0,0.0,1.0,True,OK,1.0
5.000000000092464,case_10_arm-21b8992ec4,0.0,,,1.0,0.0,1.0,9.209390631570718,0.02019130014843612,axis_5,0.0,1.0,True,OK,1.0
10.000000001987418,case_10_arm-21b8992ec4,0.0,,wrong_joint_axis;wrong_motion,1.0,0.0,1.0,18.41611133081247,0.04022893231807421,axis_10,0.0,1.0,False,OK,1.0
0.0,case_10_arm-21b8992ec4,0.0,,,1.0,0.0,1.0,0.0,0.0,origin_mm_0,0.0,1.0,True,OK,1.0
0.0,case_10_arm-21b8992ec4,5.18233111512412e-06,,,1.0,0.0036900368771985567,1.0,0.0,0.005589405343809518,origin_mm_5,0.004368228859969735,1.0,True,OK,0.9773755656108597
0.0,case_10_arm-21b8992ec4,1.967379877172535e-05,,,1.0,0.0071846298835130116,1.0,0.0,0.011237245901313538,origin_mm_10,0.00873645771993947,1.0,True,OK,0.9504504504504504
0.0,case_10_arm-21b8992ec4,3.0453780121013475e-05,,,1.0,0.010174402270868953,1.0,0.0,0.00028214246950079413,link_scale_pct_1,0.0,1.0,True,OK,1.0
0.0,case_10_arm-21b8992ec4,4.3406879991077536e-05,,,1.0,0.01175407451294393,1.0,0.0,0.001406885894414614,link_scale_pct_5,0.0,1.0,True,OK,0.995475113122172
0.0,case_10_arm-21b8992ec4,1.1395438466499833e-08,,,1.0,5.4369525862469706e-05,1.0,0.0,0.0,visual_translation_mm_1,0.0,1.0,True,OK,1.0
0.0,case_10_arm-21b8992ec4,2.6376381323479514e-07,,,1.0,0.00021987142792201104,1.0,0.0,0.0,visual_translation_mm_5,0.0,1.0,True,OK,0.995475113122172
45.0,case_10_arm-21b8992ec4,0.0,,wrong_joint_axis;wrong_motion,1.0,0.0,1.0,67.7784890802325,0.1638148537957637,axis_45,0.0,1.0,False,OK,1.0
90.0,case_10_arm-21b8992ec4,0.0,,wrong_joint_axis;wrong_motion,1.0,0.0,1.0,75.2341898536438,0.23166918795613473,axis_90,0.0,1.0,False,OK,1.0
,case_10_arm-21b8992ec4,,ValueError: forward kinematics did not reach every link,,,,,,,remove_terminal_link,,,,INVALID,
,case_10_arm-21b8992ec4,,ValueError: kinematic graph is not a rooted tree,,,,,,,remove_terminal_joint,,,,INVALID,
0.0,case_10_arm-21b8992ec4,5.210598552540738e-05,,poor_curved_geometry,0.9,0.013455442611534833,0.9,0.0,0.008972576684544306,reparent_terminal_link,0.0,1.0,False,OK,0.9009009009009009
,case_10_arm-21b8992ec4,0.0,,wrong_joint_axis;wrong_joint_type;wrong_motion,1.0,0.0,0.3,77.7309513654237,0.0,revolute_fixed,0.0,1.0,False,OK,1.0
0.0,case_10_arm-21b8992ec4,5.5978106749528533e-05,,,1.0,0.01276603727334678,1.0,0.0,0.0055708567798113205,link_scale_pct_20,0.0,1.0,True,OK,0.995475113122172
